geometry,gridId,Weekday,hour,Speed_value_mean
"POLYGON ((7.245490254820874 52.89527459709641, 7.246645231614742 52.89527459709641, 7.246645231614742 52.89507137285342, 7.245490254820874 52.89507137285342, 7.245490254820874 52.89527459709641))",4786_4_8,4,8,139.87926386420926
"POLYGON ((7.246645231614742 52.89425846635213, 7.24780020840861 52.89425846635213, 7.24780020840861 52.89405523734445, 7.246645231614742 52.89405523734445, 7.246645231614742 52.89425846635213))",4786_5_13,5,13,128.3333328651885
"POLYGON ((7.24780020840861 52.89425846635213, 7.248955185202478 52.89425846635213, 7.248955185202478 52.89405523734445, 7.24780020840861 52.89405523734445, 7.24780020840861 52.89425846635213))",4786_6_13,6,13,135.99999797344208
"POLYGON ((7.246645231614742 52.88883870002432, 7.24780020840861 52.88883870002432, 7.24780020840861 52.88863544560422, 7.246645231614742 52.88863544560422, 7.246645231614742 52.88883870002432))",4787_5_13,5,13,128.0
"POLYGON ((7.240870347645402 52.45689058260728, 7.24202532443927 52.45689058260728, 7.24202532443927 52.45668530871745, 7.240870347645402 52.45668530871745, 7.240870347645402 52.45689058260728))",4866_0_21,0,21,139.96861246228218
"POLYGON ((7.245490254820874 52.45955905609403, 7.246645231614742 52.45955905609403, 7.246645231614742 52.45935379464431, 7.245490254820874 52.45935379464431, 7.245490254820874 52.45955905609403))",4866_4_8,4,8,136.00000201165676
"POLYGON ((7.246645231614742 52.4587380045536, 7.24780020840861 52.4587380045536, 7.24780020840861 52.45853273927619, 7.246645231614742 52.45853273927619, 7.246645231614742 52.4587380045536))",4866_5_12,5,12,122.04753825813532
"POLYGON ((7.24780020840861 52.45853273927619, 7.248955185202478 52.45853273927619, 7.248955185202478 52.45832747304184, 7.24780020840861 52.45832747304184, 7.24780020840861 52.45853273927619))",4866_6_13,6,13,142.0
"POLYGON ((7.240870347645402 52.45141628471894, 7.24202532443927 52.45141628471894, 7.24202532443927 52.45121098530996, 7.240870347645402 52.45121098530996, 7.240870347645402 52.45141628471894))",4867_0_21,0,21,137.77858915925026
"POLYGON ((7.245490254820874 52.45408508995008, 7.246645231614742 52.45408508995008, 7.246645231614742 52.45387980298185, 7.245490254820874 52.45387980298185, 7.245490254820874 52.45408508995008))",4867_4_8,4,8,134.3530912709733
"POLYGON ((7.246645231614742 52.45326393633533, 7.24780020840861 52.45326393633533, 7.24780020840861 52.45305864553921, 7.246645231614742 52.45305864553921, 7.246645231614742 52.45326393633533))",4867_5_12,5,12,126.01901171207427
"POLYGON ((7.24780020840861 52.45305864553921, 7.248955185202478 52.45305864553921, 7.248955185202478 52.45285335378611, 7.24780020840861 52.45285335378611, 7.24780020840861 52.45305864553921))",4867_6_13,6,13,141.75000055436976
"POLYGON ((7.240870347645402 52.44594130630352, 7.24202532443927 52.44594130630352, 7.24202532443927 52.44573598137411, 7.240870347645402 52.44573598137411, 7.240870347645402 52.44594130630352))",4868_0_21,0,21,134.0000039935112
"POLYGON ((7.245490254820874 52.44861044329593, 7.246645231614742 52.44861044329593, 7.246645231614742 52.4484051308079, 7.245490254820874 52.4484051308079, 7.245490254820874 52.44861044329593))",4868_4_8,4,8,132.00000393390656
"POLYGON ((7.240870347645402 52.39643031647262, 7.24202532443927 52.39643031647262, 7.24202532443927 52.39622476084351, 7.240870347645402 52.39622476084351, 7.240870347645402 52.39643031647262))",4877_0_22,0,22,131.33333138128123
"POLYGON ((7.245490254820874 52.39930799474583, 7.246645231614742 52.39930799474583, 7.246645231614742 52.39910245252125, 7.245490254820874 52.39910245252125, 7.245490254820874 52.39930799474583))",4877_4_8,4,8,133.33333271928132
"POLYGON ((7.246645231614742 52.39848582010277, 7.24780020840861 52.39848582010277, 7.24780020840861 52.39828027404835, 7.246645231614742 52.39828027404835, 7.246645231614742 52.39848582010277))",4877_5_12,5,12,121.99319175879161
"POLYGON ((7.24780020840861 52.39828027404835, 7.248955185202478 52.39828027404835, 7.248955185202478 52.39807472703647, 7.24780020840861 52.39807472703647, 7.24780020840861 52.39828027404835))",4877_6_13,6,13,137.00000076554716
"POLYGON ((7.240870347645402 52.3909485053535, 7.24202532443927 52.3909485053535, 7.24202532443927 52.39074292419096, 7.240870347645402 52.39074292419096, 7.240870347645402 52.3909485053535))",4878_0_22,0,22,130.33333107332388
"POLYGON ((7.245490254820874 52.39382654108955, 7.246645231614742 52.39382654108955, 7.246645231614742 52.39362097333223, 7.245490254820874 52.39362097333223, 7.245490254820874 52.39382654108955))",4878_4_8,4,8,136.0000033825636
"POLYGON ((7.246645231614742 52.39300426431522, 7.24780020840861 52.39300426431522, 7.24780020840861 52.39279869272785, 7.246645231614742 52.39279869272785, 7.246645231614742 52.39300426431522))",4878_5_12,5,12,112.50000001490116
"POLYGON ((7.24780020840861 52.39279869272785, 7.248955185202478 52.39279869272785, 7.248955185202478 52.392593120183, 7.24780020840861 52.392593120183, 7.24780020840861 52.39279869272785))",4878_6_13,6,13,136.0000013510386
"POLYGON ((7.240870347645402 52.38546601332654, 7.24202532443927 52.38546601332654, 7.24202532443927 52.38526040662929, 7.240870347645402 52.38526040662929, 7.240870347645402 52.38546601332654))",4879_0_22,0,22,131.74999852478504
"POLYGON ((7.245490254820874 52.3883444065435, 7.246645231614742 52.3883444065435, 7.246645231614742 52.38813881325213, 7.245490254820874 52.38813881325213, 7.245490254820874 52.3883444065435))",4879_4_8,4,8,132.9999986588955
"POLYGON ((7.246645231614742 52.38752202763272, 7.24780020840861 52.38752202763272, 7.24780020840861 52.38731643051113, 7.246645231614742 52.38731643051113, 7.246645231614742 52.38752202763272))",4879_5_12,5,12,110.02101361006498
"POLYGON ((7.24780020840861 52.38731643051113, 7.248955185202478 52.38731643051113, 7.248955185202478 52.38711083243199, 7.24780020840861 52.38711083243199, 7.24780020840861 52.38731643051113))",4879_6_13,6,13,127.89985048398376
"POLYGON ((7.240870347645402 52.37998284035739, 7.24202532443927 52.37998284035739, 7.24202532443927 52.37977720812414, 7.240870347645402 52.37977720812414, 7.240870347645402 52.37998284035739))",4880_0_22,0,22,133.45786452293396
"POLYGON ((7.245490254820874 52.38286159107328, 7.246645231614742 52.38286159107328, 7.246645231614742 52.3826559722466, 7.245490254820874 52.3826559722466, 7.245490254820874 52.38286159107328))",4880_4_8,4,8,127.33333405852318
"POLYGON ((7.246645231614742 52.38203911002091, 7.24780020840861 52.38203911002091, 7.24780020840861 52.38183348736382, 7.246645231614742 52.38183348736382, 7.246645231614742 52.38203911002091))",4880_5_12,5,12,121.54993872344494
"POLYGON ((7.24780020840861 52.38183348736382, 7.248955185202478 52.38183348736382, 7.248955185202478 52.38162786374911, 7.24780020840861 52.38162786374911, 7.24780020840861 52.38183348736382))",4880_6_13,6,13,129.33333269755045
"POLYGON ((7.240870347645402 52.37449898641167, 7.24202532443927 52.37449898641167, 7.24202532443927 52.37429332864114, 7.240870347645402 52.37429332864114, 7.240870347645402 52.37449898641167))",4881_0_22,0,22,132.28304771333933
"POLYGON ((7.245490254820874 52.37737809464454, 7.246645231614742 52.37737809464454, 7.246645231614742 52.37717245028124, 7.245490254820874 52.37717245028124, 7.245490254820874 52.37737809464454))",4881_4_8,4,8,138.00000273187956
"POLYGON ((7.246645231614742 52.37655551144543, 7.24780020840861 52.37655551144543, 7.24780020840861 52.37634986325153, 7.246645231614742 52.37634986325153, 7.246645231614742 52.37655551144543))",4881_5_12,5,12,121.33333392441273
"POLYGON ((7.24780020840861 52.37634986325153, 7.248955185202478 52.37634986325153, 7.248955185202478 52.37614421409997, 7.24780020840861 52.37614421409997, 7.24780020840861 52.37634986325153))",4881_6_13,6,13,131.66666650275388
"POLYGON ((7.240870347645402 52.2976535094458, 7.24202532443927 52.2976535094458, 7.24202532443927 52.29744749401844, 7.240870347645402 52.29744749401844, 7.240870347645402 52.2976535094458))",4895_0_22,0,22,132.16701980680227
"POLYGON ((7.24780020840861 52.2995076051668, 7.248955185202478 52.2995076051668, 7.248955185202478 52.29930159836447, 7.24780020840861 52.29930159836447, 7.24780020840861 52.2995076051668))",4895_6_13,6,13,139.26872353752455
"POLYGON ((7.240870347645402 52.29215943674364, 7.24202532443927 52.29215943674364, 7.24202532443927 52.29195339575976, 7.240870347645402 52.29195339575976, 7.240870347645402 52.29215943674364))",4896_0_22,0,22,133.00000198185444
"POLYGON ((7.24780020840861 52.2940137624711, 7.248955185202478 52.2940137624711, 7.248955185202478 52.2938077301127, 7.24780020840861 52.2938077301127, 7.24780020840861 52.2940137624711))",4896_6_13,6,13,143.49999893456697
"POLYGON ((7.240870347645402 52.18213481770071, 7.24202532443927 52.18213481770071, 7.24202532443927 52.18192826531981, 7.240870347645402 52.18192826531981, 7.240870347645402 52.18213481770071))",4916_0_22,0,22,97.00000063236803
"POLYGON ((7.24780020840861 52.18378720221173, 7.248955185202478 52.18378720221173, 7.248955185202478 52.18358065750552, 7.24780020840861 52.18358065750552, 7.24780020840861 52.18378720221173))",4916_6_14,6,14,99.50000278092921
"POLYGON ((7.240870347645402 52.17662642589595, 7.24202532443927 52.17662642589595, 7.24202532443927 52.17641984793193, 7.240870347645402 52.17641984793193, 7.240870347645402 52.17662642589595))",4917_0_22,0,22,96.06475307941437
"POLYGON ((7.24780020840861 52.17827901507032, 7.248955185202478 52.17827901507032, 7.248955185202478 52.17807244478136, 7.24780020840861 52.17807244478136, 7.24780020840861 52.17827901507032))",4917_6_14,6,14,97.74999962747097
"POLYGON ((7.256783361249805 53.44372209760744, 7.257938338043674 53.44372209760744, 7.257938338043674 53.44352145434698, 7.256783361249805 53.44352145434698, 7.256783361249805 53.44372209760744))",4994_6_12,6,12,91.0
"POLYGON ((7.256783361249805 53.43837128636684, 7.257938338043674 53.43837128636684, 7.257938338043674 53.43817061783638, 7.256783361249805 53.43817061783638, 7.256783361249805 53.43837128636684))",4995_6_12,6,12,95.16666623267035
"POLYGON ((7.256783361249805 53.43301980124122, 7.257938338043674 53.43301980124122, 7.257938338043674 53.43281910743934, 7.256783361249805 53.43281910743934, 7.256783361249805 53.43301980124122))",4996_6_12,6,12,98.0000029206276
"POLYGON ((7.254473407662068 53.36399221541667, 7.255628384455938 53.36399221541667, 7.255628384455938 53.36379119580138, 7.254473407662068 53.36379119580138, 7.254473407662068 53.36399221541667))",5009_4_9,4,9,114.04351671536763
"POLYGON ((7.256783361249805 53.3633891537256, 7.257938338043674 53.3633891537256, 7.257938338043674 53.36318813126513, 7.256783361249805 53.36318813126513, 7.256783361249805 53.3633891537256))",5009_6_12,6,12,100.18198993057013
"POLYGON ((7.249853500486598 53.11426831795888, 7.251008477280466 53.11426831795888, 7.251008477280466 53.11406612207579, 7.249853500486598 53.11406612207579, 7.249853500486598 53.11426831795888))",5055_0_21,0,21,126.0
"POLYGON ((7.254473407662068 53.11689677791312, 7.255628384455938 53.11689677791312, 7.255628384455938 53.11669459439083, 7.254473407662068 53.11669459439083, 7.254473407662068 53.11689677791312))",5055_4_8,4,8,143.50000105798244
"POLYGON ((7.256783361249805 53.11588585079345, 7.257938338043674 53.11588585079345, 7.257938338043674 53.11568366251705, 7.256783361249805 53.11568366251705, 7.256783361249805 53.11588585079345))",5055_6_13,6,13,121.50000181049109
"POLYGON ((7.249853500486598 53.10887610233743, 7.251008477280466 53.10887610233743, 7.251008477280466 53.1086738810978, 7.249853500486598 53.1086738810978, 7.249853500486598 53.10887610233743))",5056_0_21,0,21,126.9999982258305
"POLYGON ((7.254473407662068 53.11150489192175, 7.255628384455938 53.11150489192175, 7.255628384455938 53.1113026830436, 7.254473407662068 53.1113026830436, 7.254473407662068 53.11150489192175))",5056_4_8,4,8,136.33333539279798
"POLYGON ((7.256783361249805 53.11049383802232, 7.257938338043674 53.11049383802232, 7.257938338043674 53.11029162438981, 7.256783361249805 53.11029162438981, 7.256783361249805 53.11049383802232))",5056_6_13,6,13,123.49999999254942
"POLYGON ((7.249853500486598 53.10348321052416, 7.251008477280466 53.10348321052416, 7.251008477280466 53.10328096392664, 7.249853500486598 53.10328096392664, 7.249853500486598 53.10348321052416))",5057_0_21,0,21,127.99999904632568
"POLYGON ((7.254473407662068 53.10611232975661, 7.255628384455938 53.10611232975661, 7.255628384455938 53.10591009552123, 7.254473407662068 53.10591009552123, 7.254473407662068 53.10611232975661))",5057_4_8,4,8,139.50000208616257
"POLYGON ((7.256783361249805 53.10510114907049, 7.257938338043674 53.10510114907049, 7.257938338043674 53.10489891008047, 7.256783361249805 53.10489891008047, 7.256783361249805 53.10510114907049))",5057_6_13,6,13,126.50000189244747
"POLYGON ((7.249853500486598 53.01170055656183, 7.251008477280466 53.01170055656183, 7.251008477280466 53.01149787866806, 7.249853500486598 53.01149787866806, 7.249853500486598 53.01170055656183))",5074_0_21,0,21,135.77209590375423
"POLYGON ((7.254473407662068 53.01433528256511, 7.255628384455938 53.01433528256511, 7.255628384455938 53.01413261704495, 7.254473407662068 53.01413261704495, 7.254473407662068 53.01433528256511))",5074_4_8,4,8,139.94872158765793
"POLYGON ((7.256783361249805 53.01332194544627, 7.257938338043674 53.01332194544627, 7.257938338043674 53.01311927516708, 7.256783361249805 53.01311927516708, 7.256783361249805 53.01332194544627))",5074_6_13,6,13,118.49999998509884
"POLYGON ((7.249853500486598 53.00629548698564, 7.251008477280466 53.00629548698564, 7.251008477280466 53.0060927837091, 7.249853500486598 53.0060927837091, 7.249853500486598 53.00629548698564))",5075_0_21,0,21,135.66666869322458
"POLYGON ((7.254473407662068 53.00893054296034, 7.255628384455938 53.00893054296034, 7.255628384455938 53.00872785205808, 7.254473407662068 53.00872785205808, 7.254473407662068 53.00893054296034))",5075_4_8,4,8,138.595467697829
"POLYGON ((7.256783361249805 53.00791707893045, 7.257938338043674 53.00791707893045, 7.257938338043674 53.00771438326889, 7.256783361249805 53.00771438326889, 7.256783361249805 53.00791707893045))",5075_6_13,6,13,121.74999990686774
"POLYGON ((7.249853500486598 53.00088974051771, 7.251008477280466 53.00088974051771, 7.251008477280466 53.00068701185703, 7.249853500486598 53.00068701185703, 7.249853500486598 53.00088974051771))",5076_0_21,0,21,135.542763158679
"POLYGON ((7.254473407662068 53.00352512648172, 7.255628384455938 53.00352512648172, 7.255628384455938 53.00332241019598, 7.254473407662068 53.00332241019598, 7.254473407662068 53.00352512648172))",5076_4_8,4,8,138.00000342726707
"POLYGON ((7.256783361249805 53.00251153553391, 7.257938338043674 53.00251153553391, 7.257938338043674 53.00230881448861, 7.256783361249805 53.00230881448861, 7.256783361249805 53.00251153553391))",5076_6_13,6,13,124.33333332339923
"POLYGON ((7.249853500486598 52.99548331712143, 7.251008477280466 52.99548331712143, 7.251008477280466 52.99528056307521, 7.249853500486598 52.99528056307521, 7.249853500486598 52.99548331712143))",5077_0_21,0,21,135.37108725309372
"POLYGON ((7.254473407662068 52.99811903309259, 7.255628384455938 52.99811903309259, 7.255628384455938 52.99791629142199, 7.254473407662068 52.99791629142199, 7.254473407662068 52.99811903309259))",5077_4_8,4,8,139.99999756614366
"POLYGON ((7.255628384455938 52.99710531521998, 7.256783361249805 52.99710531521998, 7.256783361249805 52.99690256878956, 7.255628384455938 52.99690256878956, 7.255628384455938 52.99710531521998))",5077_5_13,5,13,117.70159135758877
"POLYGON ((7.256783361249805 52.99710531521998, 7.257938338043674 52.99710531521998, 7.257938338043674 52.99690256878956, 7.256783361249805 52.99690256878956, 7.256783361249805 52.99710531521998))",5077_6_13,6,13,122.00000090524554
"POLYGON ((7.249853500486598 52.99007621676014, 7.251008477280466 52.99007621676014, 7.251008477280466 52.98987343732702, 7.249853500486598 52.98987343732702, 7.249853500486598 52.99007621676014))",5078_0_21,0,21,136.33333722377816
"POLYGON ((7.254473407662068 52.99271226275631, 7.255628384455938 52.99271226275631, 7.255628384455938 52.99250949569947, 7.254473407662068 52.99250949569947, 7.254473407662068 52.99271226275631))",5078_4_8,4,8,138.5029988953223
"POLYGON ((7.255628384455938 52.99169841795203, 7.256783361249805 52.99169841795203, 7.256783361249805 52.99149564613512, 7.255628384455938 52.99149564613512, 7.255628384455938 52.99169841795203))",5078_5_13,5,13,117.44664178043604
"POLYGON ((7.256783361249805 52.99169841795203, 7.257938338043674 52.99169841795203, 7.257938338043674 52.99149564613512, 7.256783361249805 52.99149564613512, 7.256783361249805 52.99169841795203))",5078_6_13,6,13,119.00000235438347
"POLYGON ((7.249853500486598 52.98466843939725, 7.251008477280466 52.98466843939725, 7.251008477280466 52.98446563457586, 7.249853500486598 52.98446563457586, 7.249853500486598 52.98466843939725))",5079_0_21,0,21,138.66666666666666
"POLYGON ((7.254473407662068 52.98730481543627, 7.255628384455938 52.98730481543627, 7.255628384455938 52.98710202299184, 7.254473407662068 52.98710202299184, 7.254473407662068 52.98730481543627))",5079_4_8,4,8,138.7500012908131
"POLYGON ((7.255628384455938 52.98629084369346, 7.256783361249805 52.98629084369346, 7.256783361249805 52.9860880464887, 7.255628384455938 52.9860880464887, 7.255628384455938 52.98629084369346))",5079_5_13,5,13,119.00000022165477
"POLYGON ((7.256783361249805 52.98629084369346, 7.257938338043674 52.98629084369346, 7.257938338043674 52.9860880464887, 7.256783361249805 52.9860880464887, 7.256783361249805 52.98629084369346))",5079_6_13,6,13,115.3814415410161
"POLYGON ((7.249853500486598 52.97925998499618, 7.251008477280466 52.97925998499618, 7.251008477280466 52.97905715478514, 7.249853500486598 52.97905715478514, 7.249853500486598 52.97925998499618))",5080_0_21,0,21,140.3333361139521
"POLYGON ((7.254473407662068 52.98189669109588, 7.255628384455938 52.98189669109588, 7.255628384455938 52.98169387326247, 7.254473407662068 52.98169387326247, 7.254473407662068 52.98189669109588))",5080_4_8,4,8,139.9804848494629
"POLYGON ((7.255628384455938 52.98088259240769, 7.256783361249805 52.98088259240769, 7.256783361249805 52.98067976981369, 7.255628384455938 52.98067976981369, 7.255628384455938 52.98088259240769))",5080_5_13,5,13,119.33333511153857
"POLYGON ((7.256783361249805 52.98088259240769, 7.257938338043674 52.98088259240769, 7.257938338043674 52.98067976981369, 7.256783361249805 52.98067976981369, 7.256783361249805 52.98088259240769))",5080_6_13,6,13,123.66666452089946
"POLYGON ((7.249853500486598 52.97385085352035, 7.251008477280466 52.97385085352035, 7.251008477280466 52.97364799791831, 7.249853500486598 52.97364799791831, 7.249853500486598 52.97385085352035))",5081_0_21,0,21,138.21244375035167
"POLYGON ((7.254473407662068 52.97648788969857, 7.255628384455938 52.97648788969857, 7.255628384455938 52.97628504647481, 7.254473407662068 52.97628504647481, 7.254473407662068 52.97648788969857))",5081_4_8,4,8,139.66666961212954
"POLYGON ((7.255628384455938 52.97547366405812, 7.256783361249805 52.97547366405812, 7.256783361249805 52.97527081607352, 7.255628384455938 52.97527081607352, 7.255628384455938 52.97547366405812))",5081_5_13,5,13,119.81393775343895
"POLYGON ((7.256783361249805 52.97547366405812, 7.257938338043674 52.97547366405812, 7.257938338043674 52.97527081607352, 7.256783361249805 52.97527081607352, 7.256783361249805 52.97547366405812))",5081_6_13,6,13,126.25000041071326
"POLYGON ((7.249853500486598 52.96844104493322, 7.251008477280466 52.96844104493322, 7.251008477280466 52.96823816393879, 7.249853500486598 52.96823816393879, 7.249853500486598 52.96844104493322))",5082_0_21,0,21,137.33333399891853
"POLYGON ((7.254473407662068 52.97107841120776, 7.255628384455938 52.97107841120776, 7.255628384455938 52.97087554259229, 7.254473407662068 52.97087554259229, 7.254473407662068 52.97107841120776))",5082_4_8,4,8,138.33333334326744
"POLYGON ((7.255628384455938 52.97006405860822, 7.256783361249805 52.97006405860822, 7.256783361249805 52.96986118523165, 7.255628384455938 52.96986118523165, 7.255628384455938 52.97006405860822))",5082_5_13,5,13,119.90453219413757
"POLYGON ((7.256783361249805 52.97006405860822, 7.257938338043674 52.97006405860822, 7.257938338043674 52.96986118523165, 7.256783361249805 52.96986118523165, 7.256783361249805 52.97006405860822))",5082_6_13,6,13,127.66666730244954
"POLYGON ((7.249853500486598 52.96303055919827, 7.251008477280466 52.96303055919827, 7.251008477280466 52.96282765281009, 7.249853500486598 52.96282765281009, 7.249853500486598 52.96303055919827))",5083_0_21,0,21,136.81792842162153
"POLYGON ((7.254473407662068 52.96566825558693, 7.255628384455938 52.96566825558693, 7.255628384455938 52.96546536157838, 7.254473407662068 52.96546536157838, 7.254473407662068 52.96566825558693))",5083_4_8,4,8,132.33333399395147
"POLYGON ((7.255628384455938 52.96465377602145, 7.256783361249805 52.96465377602145, 7.256783361249805 52.96445087725154, 7.255628384455938 52.96445087725154, 7.255628384455938 52.96465377602145))",5083_5_13,5,13,126.08500598867734
"POLYGON ((7.256783361249805 52.96465377602145, 7.257938338043674 52.96465377602145, 7.257938338043674 52.96445087725154, 7.256783361249805 52.96445087725154, 7.256783361249805 52.96465377602145))",5083_6_13,6,13,127.33333506807685
"POLYGON ((7.249853500486598 52.957619396279, 7.251008477280466 52.957619396279, 7.251008477280466 52.95741646449569, 7.249853500486598 52.95741646449569, 7.249853500486598 52.957619396279))",5084_0_21,0,21,135.11045486479998
"POLYGON ((7.254473407662068 52.96025742279957, 7.255628384455938 52.96025742279957, 7.255628384455938 52.96005450339656, 7.254473407662068 52.96005450339656, 7.254473407662068 52.96025742279957))",5084_4_8,4,8,133.00000082577267
"POLYGON ((7.255628384455938 52.95924281626132, 7.256783361249805 52.95924281626132, 7.256783361249805 52.95903989209668, 7.255628384455938 52.95903989209668, 7.255628384455938 52.95924281626132))",5084_5_13,5,13,128.1548136919737
"POLYGON ((7.256783361249805 52.95924281626132, 7.257938338043674 52.95924281626132, 7.257938338043674 52.95903989209668, 7.256783361249805 52.95903989209668, 7.256783361249805 52.95924281626132))",5084_6_13,6,13,127.49999809265137
"POLYGON ((7.249853500486598 52.9522075561389, 7.251008477280466 52.9522075561389, 7.251008477280466 52.9520045989591, 7.249853500486598 52.9520045989591, 7.249853500486598 52.9522075561389))",5085_0_21,0,21,136.84315594658256
"POLYGON ((7.254473407662068 52.95484591280919, 7.255628384455938 52.95484591280919, 7.255628384455938 52.95464296801035, 7.254473407662068 52.95464296801035, 7.254473407662068 52.95484591280919))",5085_4_8,4,8,133.66666733225188
"POLYGON ((7.255628384455938 52.95383117929129, 7.256783361249805 52.95383117929129, 7.256783361249805 52.95362822973058, 7.255628384455938 52.95362822973058, 7.255628384455938 52.95383117929129))",5085_5_13,5,13,127.66666602591674
"POLYGON ((7.256783361249805 52.95383117929129, 7.257938338043674 52.95383117929129, 7.257938338043674 52.95362822973058, 7.256783361249805 52.95362822973058, 7.256783361249805 52.95383117929129))",5085_6_13,6,13,131.00000129143396
"POLYGON ((7.249853500486598 52.94679503874152, 7.251008477280466 52.94679503874152, 7.251008477280466 52.94659205616387, 7.249853500486598 52.94659205616387, 7.249853500486598 52.94679503874152))",5086_0_21,0,21,135.3333326727152
"POLYGON ((7.254473407662068 52.94943372557929, 7.255628384455938 52.94943372557929, 7.255628384455938 52.94923075538326, 7.254473407662068 52.94923075538326, 7.254473407662068 52.94943372557929))",5086_4_8,4,8,136.00000016018748
"POLYGON ((7.255628384455938 52.94841886507492, 7.256783361249805 52.94841886507492, 7.256783361249805 52.94821589011676, 7.255628384455938 52.94821589011676, 7.255628384455938 52.94841886507492))",5086_5_13,5,13,127.99999761581421
"POLYGON ((7.256783361249805 52.94841886507492, 7.257938338043674 52.94841886507492, 7.257938338043674 52.94821589011676, 7.256783361249805 52.94821589011676, 7.256783361249805 52.94841886507492))",5086_6_13,6,13,127.88064896066983
"POLYGON ((7.249853500486598 52.94138184405041, 7.251008477280466 52.94138184405041, 7.251008477280466 52.94117883607354, 7.249853500486598 52.94117883607354, 7.249853500486598 52.94138184405041))",5087_0_21,0,21,134.3333326727152
"POLYGON ((7.254473407662068 52.94402086107343, 7.255628384455938 52.94402086107343, 7.255628384455938 52.94381786547883, 7.254473407662068 52.94381786547883, 7.254473407662068 52.94402086107343))",5087_4_8,4,8,134.6666669820746
"POLYGON ((7.255628384455938 52.94300587357576, 7.256783361249805 52.94300587357576, 7.256783361249805 52.94280287321878, 7.255628384455938 52.94280287321878, 7.255628384455938 52.94300587357576))",5087_5_13,5,13,126.00000062584877
"POLYGON ((7.256783361249805 52.94300587357576, 7.257938338043674 52.94300587357576, 7.257938338043674 52.94280287321878, 7.256783361249805 52.94280287321878, 7.256783361249805 52.94300587357576))",5087_6_13,6,13,16.88957681041211
"POLYGON ((7.249853500486598 52.93596797202913, 7.251008477280466 52.93596797202913, 7.251008477280466 52.93576493865167, 7.249853500486598 52.93576493865167, 7.249853500486598 52.93596797202913))",5088_0_21,0,21,134.33333402872086
"POLYGON ((7.254473407662068 52.93860731925515, 7.255628384455938 52.93860731925515, 7.255628384455938 52.93840429826065, 7.254473407662068 52.93840429826065, 7.254473407662068 52.93860731925515))",5088_4_8,4,8,137.58543990552425
"POLYGON ((7.255628384455938 52.93759220475735, 7.256783361249805 52.93759220475735, 7.256783361249805 52.93738917900021, 7.255628384455938 52.93738917900021, 7.255628384455938 52.93759220475735))",5088_5_13,5,13,126.75000050291419
"POLYGON ((7.256783361249805 52.93759220475735, 7.257938338043674 52.93759220475735, 7.257938338043674 52.93738917900021, 7.256783361249805 52.93738917900021, 7.256783361249805 52.93759220475735))",5088_6_13,6,13,63.820075729240976
"POLYGON ((7.249853500486598 52.9305534226413, 7.251008477280466 52.9305534226413, 7.251008477280466 52.93035036386188, 7.249853500486598 52.93035036386188, 7.249853500486598 52.9305534226413))",5089_0_21,0,21,139.25000050663948
"POLYGON ((7.254473407662068 52.93319310008806, 7.255628384455938 52.93319310008806, 7.255628384455938 52.93299005369227, 7.254473407662068 52.93299005369227, 7.254473407662068 52.93319310008806))",5089_4_8,4,8,138.49999895691872
"POLYGON ((7.255628384455938 52.93217785858329, 7.256783361249805 52.93217785858329, 7.256783361249805 52.93197480742462, 7.255628384455938 52.93197480742462, 7.255628384455938 52.93217785858329))",5089_5_13,5,13,124.61984901626904
"POLYGON ((7.256783361249805 52.93217785858329, 7.257938338043674 52.93217785858329, 7.257938338043674 52.93197480742462, 7.256783361249805 52.93197480742462, 7.256783361249805 52.93217785858329))",5089_6_13,6,13,113.81081775948405
"POLYGON ((7.249853500486598 52.9251381958505, 7.251008477280466 52.9251381958505, 7.251008477280466 52.92493511166776, 7.249853500486598 52.92493511166776, 7.249853500486598 52.9251381958505))",5090_0_21,0,21,139.16903058687845
"POLYGON ((7.254473407662068 52.92777820353574, 7.255628384455938 52.92777820353574, 7.255628384455938 52.92757513173731, 7.254473407662068 52.92757513173731, 7.254473407662068 52.92777820353574))",5090_4_8,4,8,135.66666936377683
"POLYGON ((7.255628384455938 52.92676283501721, 7.256783361249805 52.92676283501721, 7.256783361249805 52.9265597584556, 7.255628384455938 52.9265597584556, 7.255628384455938 52.92676283501721))",5090_5_13,5,13,108.46917311474681
"POLYGON ((7.256783361249805 52.92676283501721, 7.257938338043674 52.92676283501721, 7.257938338043674 52.9265597584556, 7.256783361249805 52.9265597584556, 7.256783361249805 52.92676283501721))",5090_6_13,6,13,131.64739020665488
"POLYGON ((7.249853500486598 52.91972229162037, 7.251008477280466 52.91972229162037, 7.251008477280466 52.91951918203294, 7.249853500486598 52.91951918203294, 7.249853500486598 52.91972229162037))",5091_0_21,0,21,136.66666666666666
"POLYGON ((7.254473407662068 52.92236262956184, 7.255628384455938 52.92236262956184, 7.255628384455938 52.92215953235937, 7.254473407662068 52.92215953235937, 7.254473407662068 52.92236262956184))",5091_4_8,4,8,136.3333336735765
"POLYGON ((7.255628384455938 52.92134713402271, 7.256783361249805 52.92134713402271, 7.256783361249805 52.92114403205683, 7.255628384455938 52.92114403205683, 7.255628384455938 52.92134713402271))",5091_5_13,5,13,116.20855617523193
